experiment,game_id,entity,controller_type,seat,decisions,llm_calls,p008_calls_per_decision,p008_tokens_per_decision,p008_seconds_per_decision,p001_initial_disagreement,p002_opinion_change,p003_consensus_formation,p004_decider_adoption_any,p005_minority_adoption,p006_review_intervention,p009_fallback_rate,p010_advice_diversity,p011_officer_decider_agreement,p009_error_rate__chief_grand_secretary,p009_error_rate__emperor,p009_error_rate__grand_secretary_1,p009_error_rate__grand_secretary_2,p004_adoption__chief_grand_secretary,p004_adoption__grand_secretary_1,p004_adoption__grand_secretary_2,p009_error_rate__baseline-1,p009_error_rate__baseline-2,p009_error_rate__baseline-3,p009_error_rate__chancellor,p009_error_rate__grand_marshal,p009_error_rate__imperial_counsellor,p004_adoption__chancellor,p004_adoption__grand_marshal,p009_error_rate__minister_1,p009_error_rate__minister_2,p009_error_rate__minister_3,p004_adoption__minister_1,p004_adoption__minister_2,p004_adoption__minister_3,p009_error_rate__menxia,p009_error_rate__shangshu,p009_error_rate__zhongshu,p004_adoption__zhongshu,p009_error_rate__leader,p009_error_rate__member_1,p009_error_rate__member_2,p009_error_rate__member_3,p004_adoption__member_1,p004_adoption__member_2,p004_adoption__member_3
court-vs-baseline,TA04,tang-court,tang_court,4,103,498,4.834951456310679,36091.6213592233,43.98050485436893,,0.8181818181818182,1.0,0.8080808080808081,,0.2621359223300971,0.02912621359223301,,0.8080808080808081,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0896551724137931,0.8080808080808081,,,,,,,
court-vs-baseline,TA05,tang-court,tang_court,1,71,296,4.169014084507042,29993.549295774646,40.387845070422536,,0.8333333333333334,1.0,0.9577464788732394,,0.047619047619047616,0.0,,0.9577464788732394,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9577464788732394,,,,,,,
court-vs-baseline,TA05,baseline-1,llm_baseline,2,70,72,1.0285714285714285,8342.185714285713,27.7802,,,,,,,0.0,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA05,baseline-2,llm_baseline,3,71,71,1.0,7659.43661971831,21.985408450704224,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA05,baseline-3,llm_baseline,4,56,56,1.0,7349.75,17.483410714285714,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA06,tang-court,tang_court,1,55,236,4.290909090909091,28693.145454545454,27.849745454545456,,0.0,1.0,1.0,,0.03636363636363636,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.05,1.0,,,,,,,
court-vs-baseline,TA06,baseline-1,llm_baseline,2,63,74,1.1746031746031746,7962.222222222223,17.891523809523807,,,,,,,0.015873015873015872,,,,,,,,,,0.16216216216216217,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA06,baseline-2,llm_baseline,3,88,101,1.1477272727272727,8426.602272727272,22.52346590909091,,,,,,,0.0,,,,,,,,,,,0.12871287128712872,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA06,baseline-3,llm_baseline,4,82,97,1.1829268292682926,8631.731707317073,23.35980487804878,,,,,,,0.0,,,,,,,,,,,,0.15463917525773196,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA07,tang-court,tang_court,1,99,509,5.141414141414141,40456.333333333336,77.18705050505051,,0.8518518518518519,1.0,0.968421052631579,,0.21153846153846154,0.010101010101010102,,0.968421052631579,,0.0,,,,,,,,,,,,,,,,,,,,0.10218978102189781,0.08571428571428572,0.2694610778443114,0.968421052631579,,,,,,,
court-vs-baseline,TA07,baseline-1,llm_baseline,2,76,83,1.0921052631578947,5985.973684210527,4.485776315789473,,,,,,,0.02631578947368421,,,,,,,,,,0.1411764705882353,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA07,baseline-2,llm_baseline,3,60,65,1.0833333333333333,5976.5,2.4988333333333332,,,,,,,0.016666666666666666,,,,,,,,,,,0.10606060606060606,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA07,baseline-3,llm_baseline,4,73,88,1.2054794520547945,6479.424657534247,2.8255068493150683,,,,,,,0.0410958904109589,,,,,,,,,,,,0.23333333333333334,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA08,baseline-1,llm_baseline,1,83,93,1.1204819277108433,8260.44578313253,28.949554216867472,,,,,,,0.04819277108433735,,,,,,,,,,0.1958762886597938,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA08,tang-court,tang_court,2,56,225,4.017857142857143,25979.625,32.04421428571429,,,,0.9056603773584906,,0.0,0.05357142857142857,,0.9056603773584906,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.14516129032258066,0.05357142857142857,0.9056603773584906,,,,,,,
court-vs-baseline,TA08,baseline-2,llm_baseline,3,65,68,1.0461538461538462,7575.4,21.78575384615385,,,,,,,0.015384615384615385,,,,,,,,,,,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA08,baseline-3,llm_baseline,4,59,65,1.1016949152542372,7243.423728813559,21.211237288135592,,,,,,,0.05084745762711865,,,,,,,,,,,,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA09,baseline-1,llm_baseline,1,80,104,1.3,9920.325,30.663675,,,,,,,0.0,,,,,,,,,,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA09,tang-court,tang_court,2,106,564,5.320754716981132,43598.188679245286,49.72701886792453,,0.6428571428571429,0.8,0.7333333333333333,,0.330188679245283,0.009433962264150943,,0.7333333333333333,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.2670157068062827,0.7333333333333333,,,,,,,
court-vs-baseline,TA09,baseline-2,llm_baseline,3,65,73,1.123076923076923,7037.676923076923,12.137846153846155,,,,,,,0.0,,,,,,,,,,,0.1095890410958904,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA09,baseline-3,llm_baseline,4,59,78,1.3220338983050848,8535.864406779661,15.877186440677967,,,,,,,0.0,,,,,,,,,,,,0.24358974358974358,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA10,baseline-1,llm_baseline,1,78,125,1.6025641025641026,9834.064102564103,6.365256410256411,,,,,,,0.0,,,,,,,,,,0.376,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA10,tang-court,tang_court,2,52,223,4.288461538461538,30469.826923076922,43.27142307692308,,0.5,1.0,0.9807692307692307,,0.047619047619047616,0.0,,0.9807692307692307,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.9807692307692307,,,,,,,
court-vs-baseline,TA10,baseline-2,llm_baseline,3,64,107,1.671875,10249.8125,6.292546875,,,,,,,0.0,,,,,,,,,,,0.40186915887850466,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA10,baseline-3,llm_baseline,4,61,105,1.721311475409836,10146.737704918032,4.434622950819672,,,,,,,0.0,,,,,,,,,,,,0.41904761904761906,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA11,baseline-1,llm_baseline,1,99,124,1.2525252525252526,9602.868686868687,29.07718181818182,,,,,,,0.010101010101010102,,,,,,,,,,0.20967741935483872,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA11,baseline-2,llm_baseline,2,78,91,1.1666666666666667,8648.589743589744,25.449384615384613,,,,,,,0.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA11,tang-court,tang_court,3,72,341,4.736111111111111,34877.083333333336,38.28015277777777,,0.6875,1.0,0.8714285714285714,,0.16666666666666666,0.0,,0.8714285714285714,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.13,0.8714285714285714,,,,,,,
court-vs-baseline,TA11,baseline-3,llm_baseline,4,68,80,1.1764705882352942,8353.014705882353,21.497970588235294,,,,,,,0.014705882352941176,,,,,,,,,,,,0.1625,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA12,baseline-1,llm_baseline,1,61,104,1.7049180327868851,10293.344262295082,4.863196721311475,,,,,,,0.0,,,,,,,,,,0.41346153846153844,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA12,baseline-2,llm_baseline,2,66,107,1.621212121212121,9787.39393939394,5.007590909090909,,,,,,,0.0,,,,,,,,,,,0.38317757009345793,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA12,tang-court,tang_court,3,62,270,4.354838709677419,31406.451612903227,47.482741935483865,,0.75,0.6666666666666666,0.9836065573770492,,0.10714285714285714,0.0,,0.9836065573770492,,0.0,,,,,,,,,,,,,,,,,,,,0.029411764705882353,0.0,0.0,0.9836065573770492,,,,,,,
court-vs-baseline,TA12,baseline-3,llm_baseline,4,71,116,1.6338028169014085,10061.985915492958,4.765887323943661,,,,,,,0.0,,,,,,,,,,,,0.3879310344827586,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA13,baseline-1,llm_baseline,1,56,61,1.0892857142857142,6369.75,3.6028928571428573,,,,,,,0.0,,,,,,,,,,0.08196721311475409,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA13,baseline-2,llm_baseline,2,65,70,1.0769230769230769,6315.892307692307,3.293415384615385,,,,,,,0.0,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA13,tang-court,tang_court,3,88,425,4.829545454545454,37649.53409090909,69.74764772727272,,0.5909090909090909,1.0,0.8837209302325582,,0.12195121951219512,0.0,,0.8837209302325582,,0.0,,,,,,,,,,,,,,,,,,,,0.07272727272727272,0.0,0.2595419847328244,0.8837209302325582,,,,,,,
court-vs-baseline,TA13,baseline-3,llm_baseline,4,64,79,1.234375,7068.796875,2.9415625,,,,,,,0.0,,,,,,,,,,,,0.189873417721519,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA14,baseline-1,llm_baseline,1,56,57,1.0178571428571428,7233.142857142857,14.934285714285716,,,,,,,0.0,,,,,,,,,,0.017543859649122806,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA14,baseline-2,llm_baseline,2,64,65,1.015625,7912.921875,23.714140625,,,,,,,0.0,,,,,,,,,,,0.015384615384615385,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA14,baseline-3,llm_baseline,3,60,61,1.0166666666666666,7847.416666666667,22.582566666666665,,,,,,,0.0,,,,,,,,,,,,0.01639344262295082,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA14,tang-court,tang_court,4,58,247,4.258620689655173,29837.362068965518,39.34829310344828,,0.6666666666666666,,0.9649122807017544,,0.0,0.0,,0.9649122807017544,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.04477611940298507,0.9649122807017544,,,,,,,
court-vs-baseline,TA15,baseline-1,llm_baseline,1,75,123,1.64,10195.733333333334,4.4394800000000005,,,,,,,0.0,,,,,,,,,,0.3902439024390244,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA15,baseline-2,llm_baseline,2,63,102,1.619047619047619,9869.873015873016,3.798968253968254,,,,,,,0.0,,,,,,,,,,,0.38235294117647056,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA15,baseline-3,llm_baseline,3,60,99,1.65,10087.45,3.8961333333333332,,,,,,,0.0,,,,,,,,,,,,0.3939393939393939,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA15,tang-court,tang_court,4,58,254,4.379310344827586,31653.137931034482,40.47408620689655,,1.0,,0.9824561403508771,,0.0,0.0,,0.9824561403508771,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.09230769230769231,0.9824561403508771,,,,,,,
court-vs-baseline,TA16,baseline-1,llm_baseline,1,65,69,1.0615384615384615,6159.7692307692305,2.6258153846153847,,,,,,,0.0,,,,,,,,,,0.057971014492753624,,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA16,baseline-2,llm_baseline,2,59,67,1.1355932203389831,6565.627118644068,2.535440677966102,,,,,,,0.0,,,,,,,,,,,0.11940298507462686,,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA16,baseline-3,llm_baseline,3,69,78,1.1304347826086956,6535.768115942029,2.524768115942029,,,,,,,0.014492753623188406,,,,,,,,,,,,0.1282051282051282,,,,,,,,,,,,,,,,,,,,,,
court-vs-baseline,TA16,tang-court,tang_court,4,56,255,4.553571428571429,31664.446428571428,41.43367857142857,,0.45454545454545453,,0.9814814814814815,,0.0,0.0,,0.9814814814814815,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.21052631578947367,0.9814814814814815,,,,,,,
fe-vs-baseline,FE01,fe,flat_ensemble,1,60,320,5.333333333333333,34623.45,53.5867,0.25,,,0.9,0.3076923076923077,,0.0,1.3,0.7948412698412698,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.7678571428571429,0.7833333333333333,0.8333333333333334
fe-vs-baseline,FE01,baseline-1,llm_baseline,2,58,58,1.0,7128.689655172414,14.142551724137931,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE01,baseline-2,llm_baseline,3,63,63,1.0,7580.984126984127,21.394238095238094,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE01,baseline-3,llm_baseline,4,60,61,1.0166666666666666,7661.1,21.291316666666667,,,,,,,0.0,,,,,,,,,,,,0.01639344262295082,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE02,fe,flat_ensemble,1,93,472,5.075268817204301,35985.13978494624,80.27203225806451,0.7741935483870968,,,0.5280898876404494,0.7142857142857143,,0.0,2.053763440860215,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.33707865168539325,0.29213483146067415,0.3707865168539326
fe-vs-baseline,FE02,baseline-1,llm_baseline,2,72,80,1.1111111111111112,8222.013888888889,24.296041666666667,,,,,,,0.0,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE02,baseline-2,llm_baseline,3,58,71,1.2241379310344827,8071.689655172414,15.791637931034483,,,,,,,0.0,,,,,,,,,,,0.18309859154929578,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE02,baseline-3,llm_baseline,4,65,76,1.1692307692307693,8073.415384615385,20.512923076923077,,,,,,,0.0,,,,,,,,,,,,0.14473684210526316,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE03,fe,flat_ensemble,1,60,310,5.166666666666667,33242.36666666667,55.896899999999995,0.23333333333333334,,,0.9833333333333333,0.16666666666666666,,0.0,1.2333333333333334,0.9055555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9166666666666666,0.9333333333333333,0.8666666666666667
fe-vs-baseline,FE03,baseline-1,llm_baseline,2,94,140,1.4893617021276595,9037.27659574468,4.846095744680851,,,,,,,0.0,,,,,,,,,,0.32857142857142857,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE03,baseline-2,llm_baseline,3,67,110,1.6417910447761195,9800.985074626866,4.331208955223881,,,,,,,0.0,,,,,,,,,,,0.39090909090909093,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE03,baseline-3,llm_baseline,4,60,103,1.7166666666666666,10369.316666666668,5.728666666666667,,,,,,,0.0,,,,,,,,,,,,0.4174757281553398,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE04,fe,flat_ensemble,1,56,291,5.196428571428571,32935.92857142857,48.98596428571428,0.14285714285714285,,,0.9464285714285714,0.4444444444444444,,0.0,1.1607142857142858,0.8901617250673856,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9285714285714286,0.8490566037735849,0.8928571428571429
fe-vs-baseline,FE04,baseline-1,llm_baseline,2,65,70,1.0769230769230769,6131.323076923077,3.435446153846154,,,,,,,0.0,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE04,baseline-2,llm_baseline,3,82,89,1.0853658536585367,6332.5609756097565,3.5110243902439024,,,,,,,0.0,,,,,,,,,,,0.07865168539325842,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE04,baseline-3,llm_baseline,4,62,70,1.1290322580645162,6512.645161290323,3.710564516129032,,,,,,,0.016129032258064516,,,,,,,,,,,,0.12857142857142856,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE05,baseline-1,llm_baseline,1,61,67,1.098360655737705,7764.688524590164,20.318409836065573,,,,,,,0.0,,,,,,,,,,0.08955223880597014,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE05,fe,flat_ensemble,2,55,281,5.109090909090909,31977.072727272727,41.27869090909091,0.10909090909090909,,,0.9629629629629629,0.16666666666666666,,0.0,1.1090909090909091,0.9197530864197531,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9444444444444444,0.8888888888888888,0.9259259259259259
fe-vs-baseline,FE05,baseline-2,llm_baseline,3,71,79,1.1126760563380282,7846.760563380281,21.06487323943662,,,,,,,0.0,,,,,,,,,,,0.10126582278481013,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE05,baseline-3,llm_baseline,4,74,80,1.0810810810810811,7428.486486486487,17.18341891891892,,,,,,,0.013513513513513514,,,,,,,,,,,,0.0875,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE06,baseline-1,llm_baseline,1,96,142,1.4791666666666667,9250.322916666666,5.632989583333334,,,,,,,0.0,,,,,,,,,,0.323943661971831,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE06,fe,flat_ensemble,2,60,322,5.366666666666666,35691.85,64.29325,0.4,,,0.9166666666666666,0.23809523809523808,,0.0,1.4,0.7752136752136751,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.7833333333333333,0.85,0.6923076923076923
fe-vs-baseline,FE06,baseline-2,llm_baseline,3,57,101,1.7719298245614035,10607.087719298246,4.759614035087719,,,,,,,0.0,,,,,,,,,,,0.43564356435643564,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE06,baseline-3,llm_baseline,4,72,110,1.5277777777777777,9314.152777777777,5.312180555555555,,,,,,,0.0,,,,,,,,,,,,0.34545454545454546,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE07,baseline-1,llm_baseline,1,87,95,1.0919540229885059,6396.931034482759,2.82432183908046,,,,,,,0.0,,,,,,,,,,0.08421052631578947,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE07,fe,flat_ensemble,2,57,306,5.368421052631579,33967.649122807015,45.032105263157895,0.08771929824561403,,,0.9649122807017544,0.3333333333333333,,0.0,1.087719298245614,0.9412071846282372,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9473684210526315,0.9464285714285714,0.9298245614035088
fe-vs-baseline,FE07,baseline-2,llm_baseline,3,60,72,1.2,6970.733333333334,2.657566666666667,,,,,,,0.0,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE07,baseline-3,llm_baseline,4,77,86,1.1168831168831168,6525.2467532467535,2.5807012987012987,,,,,,,0.0,,,,,,,,,,,,0.10465116279069768,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE08,baseline-1,llm_baseline,1,57,57,1.0,7069.403508771929,15.29740350877193,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE08,fe,flat_ensemble,2,56,294,5.25,34411.46428571428,57.406178571428576,0.35714285714285715,,,0.9821428571428571,0.45454545454545453,,0.0,1.2321428571428572,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.8214285714285714,0.8928571428571429,0.9107142857142857
fe-vs-baseline,FE08,baseline-2,llm_baseline,3,58,58,1.0,7299.879310344828,19.777741379310342,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE08,baseline-3,llm_baseline,4,59,59,1.0,7862.762711864407,25.141220338983054,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE09,baseline-1,llm_baseline,1,63,101,1.6031746031746033,9786.20634920635,5.013873015873016,,,,,,,0.0,,,,,,,,,,0.37623762376237624,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE09,baseline-2,llm_baseline,2,73,114,1.5616438356164384,9599.397260273972,5.0933972602739725,,,,,,,0.0,,,,,,,,,,,0.35964912280701755,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE09,fe,flat_ensemble,3,38,201,5.2894736842105265,33889.68421052631,56.63307894736842,0.47368421052631576,,,0.868421052631579,0.4,,0.0,1.5,0.6984352773826458,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6842105263157895,0.7894736842105263,0.6216216216216216
fe-vs-baseline,FE09,baseline-3,llm_baseline,4,82,124,1.5121951219512195,9354.329268292682,5.310939024390244,,,,,,,0.0,,,,,,,,,,,,0.3387096774193548,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE10,baseline-1,llm_baseline,1,58,68,1.1724137931034482,6759.0,2.9945689655172414,,,,,,,0.0,,,,,,,,,,0.14705882352941177,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE10,baseline-2,llm_baseline,2,83,92,1.108433734939759,6531.144578313253,3.0384096385542168,,,,,,,0.012048192771084338,,,,,,,,,,,0.10869565217391304,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE10,fe,flat_ensemble,3,66,345,5.2272727272727275,35399.045454545456,69.67113636363636,0.5454545454545454,,,0.8484848484848485,0.3793103448275862,,0.0,1.6666666666666667,0.6477272727272726,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6363636363636364,0.625,0.6818181818181818
fe-vs-baseline,FE10,baseline-3,llm_baseline,4,65,73,1.123076923076923,6625.030769230769,3.8676615384615385,,,,,,,0.0,,,,,,,,,,,,0.1095890410958904,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE11,baseline-1,llm_baseline,1,60,61,1.0166666666666666,7556.483333333334,20.25745,,,,,,,0.0,,,,,,,,,,0.01639344262295082,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE11,baseline-2,llm_baseline,2,92,96,1.0434782608695652,8790.065217391304,33.39247826086957,,,,,,,0.0,,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE11,fe,flat_ensemble,3,59,290,4.915254237288136,31302.745762711864,47.12020338983051,0.2033898305084746,,,0.9830508474576272,0.36363636363636365,,0.0,1.1864406779661016,0.8983050847457626,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.864406779661017,0.9152542372881356,0.9152542372881356
fe-vs-baseline,FE11,baseline-3,llm_baseline,4,59,59,1.0,7263.983050847458,20.055389830508474,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE12,baseline-1,llm_baseline,1,100,120,1.2,9369.28,30.376379999999997,,,,,,,0.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE12,baseline-2,llm_baseline,2,66,77,1.1666666666666667,7941.621212121212,18.764469696969694,,,,,,,0.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE12,fe,flat_ensemble,3,58,304,5.241379310344827,33400.53448275862,45.89489655172414,0.08620689655172414,,,0.9818181818181818,0.6,,0.0,1.0862068965517242,0.9333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.9636363636363636,0.9090909090909091,0.9272727272727272
fe-vs-baseline,FE12,baseline-3,llm_baseline,4,56,62,1.1071428571428572,7417.857142857143,17.483875,,,,,,,0.0,,,,,,,,,,,,0.0967741935483871,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE13,baseline-1,llm_baseline,1,65,71,1.0923076923076922,6186.8,2.9968615384615385,,,,,,,0.0,,,,,,,,,,0.08450704225352113,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE13,baseline-2,llm_baseline,2,51,57,1.1176470588235294,6415.921568627451,3.4817843137254902,,,,,,,0.0196078431372549,,,,,,,,,,,0.12280701754385964,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE13,baseline-3,llm_baseline,3,67,78,1.164179104477612,6643.910447761194,2.925179104477612,,,,,,,0.0,,,,,,,,,,,,0.14102564102564102,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE13,fe,flat_ensemble,4,69,360,5.217391304347826,33934.14492753623,58.77250724637681,0.3333333333333333,,,0.8695652173913043,0.42857142857142855,,0.0,1.4057971014492754,0.7510274713389574,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.7246376811594203,0.7313432835820896,0.7971014492753623
fe-vs-baseline,FE14,baseline-1,llm_baseline,1,63,63,1.0,7674.873015873016,20.655730158730158,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE14,baseline-2,llm_baseline,2,75,75,1.0,7747.373333333333,23.069146666666665,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE14,baseline-3,llm_baseline,3,69,69,1.0,8111.188405797101,29.890637681159422,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE14,fe,flat_ensemble,4,66,357,5.409090909090909,37835.09090909091,85.15168181818183,0.6818181818181818,,,0.8939393939393939,0.4827586206896552,,0.0,1.8636363636363635,0.5803345959595959,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.011627906976744186,0.453125,0.5606060606060606,0.7272727272727273
fe-vs-baseline,FE15,baseline-1,llm_baseline,1,63,69,1.0952380952380953,7305.349206349207,16.380365079365077,,,,,,,0.015873015873015872,,,,,,,,,,0.10144927536231885,,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE15,baseline-2,llm_baseline,2,70,72,1.0285714285714285,7140.7,17.894314285714287,,,,,,,0.0,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE15,baseline-3,llm_baseline,3,78,98,1.2564102564102564,9130.935897435897,25.384564102564102,,,,,,,0.01282051282051282,,,,,,,,,,,,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,
fe-vs-baseline,FE15,fe,flat_ensemble,4,63,310,4.920634920634921,32652.126984126986,60.9812380952381,0.2698412698412698,,,0.8064516129032258,0.3076923076923077,,0.0,1.3015873015873016,0.7043010752688171,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.025974025974025976,0.0,0.0,0.7258064516129032,0.7096774193548387,0.6774193548387096
fe-vs-baseline,FE16,baseline-1,llm_baseline,1,63,105,1.6666666666666667,9878.825396825398,3.8855873015873015,,,,,,,0.0,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
