game_id,entity,controller_type,seat,decisions,llm_calls,calls_per_decision,tokens_per_decision,seconds_per_decision,initial_disagreement,opinion_change,consensus_formation,emperor_adoption,minority_adoption,review_intervention,fallback_rate,error_rate,advice_diversity,officer_decider_agreement
SH14,baseline-3,llm_baseline,3,64,64,1.0,8158.390625,27.877515625,,,,,,,0.0,0.0,,
SH14,shang-court,shang2_court,4,60,264,4.4,30111.95,42.14993333333334,0.16666666666666666,,,0.9473684210526315,,,0.0,0.07954545454545454,1.1333333333333333,0.9
SH15,baseline-1,llm_baseline,1,62,74,1.1935483870967742,7691.677419354839,15.290548387096774,,,,,,,0.0,0.16216216216216217,,
SH15,baseline-2,llm_baseline,2,91,118,1.2967032967032968,9369.21978021978,26.428956043956042,,,,,,,0.054945054945054944,0.2711864406779661,,
SH15,baseline-3,llm_baseline,3,58,66,1.1379310344827587,7634.086206896552,17.85493103448276,,,,,,,0.0,0.12121212121212122,,
SH15,shang-court,shang2_court,4,65,278,4.276923076923077,28597.723076923077,33.4186,0.16923076923076924,,,1.0,,,0.0,0.03237410071942446,1.1538461538461537,0.9282051282051282
SH16,baseline-1,llm_baseline,1,77,124,1.6103896103896105,9932.194805194806,3.9899610389610385,,,,,,,0.0,0.3790322580645161,,
SH16,baseline-2,llm_baseline,2,60,103,1.7166666666666666,10527.966666666667,3.9833333333333334,,,,,,,0.0,0.4174757281553398,,
SH16,baseline-3,llm_baseline,3,86,132,1.5348837209302326,9500.418604651162,3.830848837209302,,,,,,,0.0,0.3484848484848485,,
SH16,shang-court,shang2_court,4,69,294,4.260869565217392,30957.057971014492,53.14836231884058,0.36231884057971014,,,0.9855072463768116,,,0.0,0.05442176870748299,1.3768115942028984,0.8405797101449275
TA01,tang-court,tang_court,1,73,315,4.315068493150685,31912.205479452055,56.098342465753426,,1.0,0.5,0.9710144927536232,,0.13333333333333333,0.0,0.0,,0.9710144927536232
TA01,baseline-1,llm_baseline,2,74,115,1.554054054054054,9311.716216216217,5.709486486486487,,,,,,,0.0,0.3565217391304348,,
TA01,baseline-2,llm_baseline,3,62,102,1.6451612903225807,9971.322580645161,5.2313709677419356,,,,,,,0.0,0.39215686274509803,,
TA01,baseline-3,llm_baseline,4,71,116,1.6338028169014085,10002.61971830986,5.525478873239437,,,,,,,0.0,0.3879310344827586,,
TA02,baseline-1,llm_baseline,1,76,78,1.0263157894736843,5970.1578947368425,2.743684210526316,,,,,,,0.0,0.02564102564102564,,
TA02,tang-court,tang_court,2,57,261,4.578947368421052,31623.736842105263,38.26642105263158,,0.2857142857142857,1.0,0.9464285714285714,,0.1,0.0,0.07662835249042145,,0.9464285714285714
TA02,baseline-2,llm_baseline,3,59,62,1.0508474576271187,6065.983050847458,2.2330677966101695,,,,,,,0.0,0.04838709677419355,,
TA02,baseline-3,llm_baseline,4,75,80,1.0666666666666667,6284.64,2.5178266666666667,,,,,,,0.0,0.0625,,
TA03,baseline-1,llm_baseline,1,59,59,1.0,7391.067796610169,19.036610169491528,,,,,,,0.0,0.0,,
TA03,baseline-2,llm_baseline,2,65,65,1.0,7675.4,20.100015384615386,,,,,,,0.0,0.0,,
TA03,tang-court,tang_court,3,63,266,4.222222222222222,28980.698412698413,39.33546031746032,,0.6666666666666666,,0.9354838709677419,,0.0,0.0,0.022556390977443608,,0.9354838709677419
TA03,baseline-3,llm_baseline,4,69,72,1.0434782608695652,8447.782608695652,27.20169565217391,,,,,,,0.0,0.041666666666666664,,
TA04,baseline-1,llm_baseline,1,57,70,1.2280701754385965,6764.438596491228,12.252210526315789,,,,,,,0.05263157894736842,0.2602739726027397,,
TA04,baseline-2,llm_baseline,2,87,108,1.2413793103448276,8086.586206896552,20.51987356321839,,,,,,,0.034482758620689655,0.23636363636363636,,
TA04,baseline-3,llm_baseline,3,58,72,1.2413793103448276,7094.620689655172,18.18703448275862,,,,,,,0.05172413793103448,0.273972602739726,,
TA04,tang-court,tang_court,4,103,498,4.834951456310679,36091.6213592233,43.98050485436893,,0.8181818181818182,1.0,0.8080808080808081,,0.2621359223300971,0.02912621359223301,0.04417670682730924,,0.8080808080808081
TA05,tang-court,tang_court,1,71,296,4.169014084507042,29993.549295774646,40.387845070422536,,0.8333333333333334,1.0,0.9577464788732394,,0.047619047619047616,0.0,0.0,,0.9577464788732394
TA05,baseline-1,llm_baseline,2,70,72,1.0285714285714285,8342.185714285713,27.7802,,,,,,,0.0,0.027777777777777776,,
TA05,baseline-2,llm_baseline,3,71,71,1.0,7659.43661971831,21.985408450704224,,,,,,,0.0,0.0,,
TA05,baseline-3,llm_baseline,4,56,56,1.0,7349.75,17.483410714285714,,,,,,,0.0,0.0,,
TA06,tang-court,tang_court,1,55,236,4.290909090909091,28693.145454545454,27.849745454545456,,0.0,1.0,1.0,,0.03636363636363636,0.0,0.012711864406779662,,1.0
TA06,baseline-1,llm_baseline,2,63,74,1.1746031746031746,7962.222222222223,17.891523809523807,,,,,,,0.015873015873015872,0.16216216216216217,,
TA06,baseline-2,llm_baseline,3,88,101,1.1477272727272727,8426.602272727272,22.52346590909091,,,,,,,0.0,0.12871287128712872,,
TA06,baseline-3,llm_baseline,4,82,97,1.1829268292682926,8631.731707317073,23.35980487804878,,,,,,,0.0,0.15463917525773196,,
TA07,tang-court,tang_court,1,99,509,5.141414141414141,40456.333333333336,77.18705050505051,,0.8518518518518519,1.0,0.968421052631579,,0.21153846153846154,0.010101010101010102,0.13359528487229863,,0.968421052631579
TA07,baseline-1,llm_baseline,2,76,83,1.0921052631578947,5985.973684210527,4.485776315789473,,,,,,,0.02631578947368421,0.1411764705882353,,
TA07,baseline-2,llm_baseline,3,60,65,1.0833333333333333,5976.5,2.4988333333333332,,,,,,,0.016666666666666666,0.10606060606060606,,
TA07,baseline-3,llm_baseline,4,73,88,1.2054794520547945,6479.424657534247,2.8255068493150683,,,,,,,0.0410958904109589,0.23333333333333334,,
TA08,baseline-1,llm_baseline,1,83,93,1.1204819277108433,8260.44578313253,28.949554216867472,,,,,,,0.04819277108433735,0.1958762886597938,,
TA08,tang-court,tang_court,2,56,225,4.017857142857143,25979.625,32.04421428571429,,,,0.9056603773584906,,0.0,0.05357142857142857,0.05333333333333334,,0.9056603773584906
TA08,baseline-2,llm_baseline,3,65,68,1.0461538461538462,7575.4,21.78575384615385,,,,,,,0.015384615384615385,0.08695652173913043,,
TA08,baseline-3,llm_baseline,4,59,65,1.1016949152542372,7243.423728813559,21.211237288135592,,,,,,,0.05084745762711865,0.17647058823529413,,
TA09,baseline-1,llm_baseline,1,80,104,1.3,9920.325,30.663675,,,,,,,0.0,0.23076923076923078,,
TA09,tang-court,tang_court,2,106,564,5.320754716981132,43598.188679245286,49.72701886792453,,0.6428571428571429,0.8,0.7333333333333333,,0.330188679245283,0.009433962264150943,0.09042553191489362,,0.7333333333333333
TA09,baseline-2,llm_baseline,3,65,73,1.123076923076923,7037.676923076923,12.137846153846155,,,,,,,0.0,0.1095890410958904,,
TA09,baseline-3,llm_baseline,4,59,78,1.3220338983050848,8535.864406779661,15.877186440677967,,,,,,,0.0,0.24358974358974358,,
TA10,baseline-1,llm_baseline,1,78,125,1.6025641025641026,9834.064102564103,6.365256410256411,,,,,,,0.0,0.376,,
TA10,tang-court,tang_court,2,52,223,4.288461538461538,30469.826923076922,43.27142307692308,,0.5,1.0,0.9807692307692307,,0.047619047619047616,0.0,0.0,,0.9807692307692307
TA10,baseline-2,llm_baseline,3,64,107,1.671875,10249.8125,6.292546875,,,,,,,0.0,0.40186915887850466,,
TA10,baseline-3,llm_baseline,4,61,105,1.721311475409836,10146.737704918032,4.434622950819672,,,,,,,0.0,0.41904761904761906,,
TA11,baseline-1,llm_baseline,1,99,124,1.2525252525252526,9602.868686868687,29.07718181818182,,,,,,,0.010101010101010102,0.20967741935483872,,
TA11,baseline-2,llm_baseline,2,78,91,1.1666666666666667,8648.589743589744,25.449384615384613,,,,,,,0.0,0.14285714285714285,,
TA11,tang-court,tang_court,3,72,341,4.736111111111111,34877.083333333336,38.28015277777777,,0.6875,1.0,0.8714285714285714,,0.16666666666666666,0.0,0.03812316715542522,,0.8714285714285714
TA11,baseline-3,llm_baseline,4,68,80,1.1764705882352942,8353.014705882353,21.497970588235294,,,,,,,0.014705882352941176,0.1625,,
TA12,baseline-1,llm_baseline,1,61,104,1.7049180327868851,10293.344262295082,4.863196721311475,,,,,,,0.0,0.41346153846153844,,
TA12,baseline-2,llm_baseline,2,66,107,1.621212121212121,9787.39393939394,5.007590909090909,,,,,,,0.0,0.38317757009345793,,
TA12,tang-court,tang_court,3,62,270,4.354838709677419,31406.451612903227,47.482741935483865,,0.75,0.6666666666666666,0.9836065573770492,,0.10714285714285714,0.0,0.007407407407407408,,0.9836065573770492
TA12,baseline-3,llm_baseline,4,71,116,1.6338028169014085,10061.985915492958,4.765887323943661,,,,,,,0.0,0.3879310344827586,,
TA13,baseline-1,llm_baseline,1,56,61,1.0892857142857142,6369.75,3.6028928571428573,,,,,,,0.0,0.08196721311475409,,
TA13,baseline-2,llm_baseline,2,65,70,1.0769230769230769,6315.892307692307,3.293415384615385,,,,,,,0.0,0.07142857142857142,,
TA13,tang-court,tang_court,3,88,425,4.829545454545454,37649.53409090909,69.74764772727272,,0.5909090909090909,1.0,0.8837209302325582,,0.12195121951219512,0.0,0.0988235294117647,,0.8837209302325582
TA13,baseline-3,llm_baseline,4,64,79,1.234375,7068.796875,2.9415625,,,,,,,0.0,0.189873417721519,,
TA14,baseline-1,llm_baseline,1,56,57,1.0178571428571428,7233.142857142857,14.934285714285716,,,,,,,0.0,0.017543859649122806,,
TA14,baseline-2,llm_baseline,2,64,65,1.015625,7912.921875,23.714140625,,,,,,,0.0,0.015384615384615385,,
TA14,baseline-3,llm_baseline,3,60,61,1.0166666666666666,7847.416666666667,22.582566666666665,,,,,,,0.0,0.01639344262295082,,
TA14,tang-court,tang_court,4,58,247,4.258620689655173,29837.362068965518,39.34829310344828,,0.6666666666666666,,0.9649122807017544,,0.0,0.0,0.012145748987854251,,0.9649122807017544
TA15,baseline-1,llm_baseline,1,75,123,1.64,10195.733333333334,4.4394800000000005,,,,,,,0.0,0.3902439024390244,,
TA15,baseline-2,llm_baseline,2,63,102,1.619047619047619,9869.873015873016,3.798968253968254,,,,,,,0.0,0.38235294117647056,,
TA15,baseline-3,llm_baseline,3,60,99,1.65,10087.45,3.8961333333333332,,,,,,,0.0,0.3939393939393939,,
TA15,tang-court,tang_court,4,58,254,4.379310344827586,31653.137931034482,40.47408620689655,,1.0,,0.9824561403508771,,0.0,0.0,0.023622047244094488,,0.9824561403508771
TA16,baseline-1,llm_baseline,1,65,69,1.0615384615384615,6159.7692307692305,2.6258153846153847,,,,,,,0.0,0.057971014492753624,,
TA16,baseline-2,llm_baseline,2,59,67,1.1355932203389831,6565.627118644068,2.535440677966102,,,,,,,0.0,0.11940298507462686,,
TA16,baseline-3,llm_baseline,3,69,78,1.1304347826086956,6535.768115942029,2.524768115942029,,,,,,,0.014492753623188406,0.1282051282051282,,
TA16,tang-court,tang_court,4,56,255,4.553571428571429,31664.446428571428,41.43367857142857,,0.45454545454545453,,0.9814814814814815,,0.0,0.0,0.06274509803921569,,0.9814814814814815
