game,seat,z_luck,z_luck_massets,n_decisions,points,rank,net_worth
sane-624,1.0,0.07632458121588548,0.04618624129493687,22.0,1.0,3.0,2224.0
sane-624,2.0,0.016049382716049276,-0.029475308641975284,18.0,0.0,4.0,1730.0
sane-624,3.0,0.02864583333333337,0.005729166666666674,20.0,3.0,1.0,3326.0
sane-624,4.0,-0.027314814814814736,0.02546296296296302,15.0,2.0,2.0,2791.0
sane-625,1.0,0.02083333333333326,-0.059895833333333315,16.0,3.0,1.0,5603.0
sane-625,2.0,-0.1288809144072302,-0.0190324295587454,15.0,1.0,3.0,1778.0
sane-625,3.0,0.0625,0.08630952380952372,7.0,2.0,2.0,3030.0
sane-625,4.0,0.04350358422939071,-0.02588325652841783,31.0,0.0,4.0,0.0
sane-626,1.0,-0.01126373626373639,0.014377289377289215,13.0,2.0,2.0,4346.0
sane-626,2.0,-0.009444444444444422,0.008750000000000036,20.0,3.0,1.0,5015.0
sane-626,3.0,-0.013988095238095188,-0.00833333333333336,28.0,1.0,3.0,291.0
sane-626,4.0,-0.07800719246031751,-0.06589781746031748,32.0,0.0,4.0,0.0
sane-627,1.0,-0.052083333333333315,0.0921474358974359,13.0,1.0,3.0,2433.0
sane-627,2.0,-0.06944444444444442,0.00925925925925919,9.0,3.0,1.0,5210.0
sane-627,3.0,-0.04749503968253971,-0.0814732142857143,16.0,0.0,4.0,1050.0
sane-627,4.0,0.10879629629629628,0.04861111111111116,18.0,2.0,2.0,2728.0
sane-628,1.0,-0.04658289241622571,0.033267195767195834,27.0,0.0,4.0,1604.0
sane-628,2.0,0.016049382716049276,0.012345679012345623,9.0,2.0,2.0,2992.0
sane-628,3.0,-0.03352490421455939,0.0063856960408685826,18.0,3.0,1.0,3696.0
sane-628,4.0,0.028703703703703676,0.01666666666666672,15.0,1.0,3.0,2268.0
sane-629,1.0,0.07899305555555558,0.02517361111111116,24.0,0.0,4.0,1911.0
sane-629,2.0,0.020502645502645467,0.037698412698412787,21.0,1.0,3.0,2618.0
sane-629,3.0,0.07291666666666663,0.17708333333333326,8.0,3.0,1.0,4628.0
sane-629,4.0,0.05555555555555558,0.07638888888888895,6.0,2.0,2.0,2851.0
sane-630,1.0,0.014863547758284579,0.05409356725146208,19.0,2.0,2.0,2470.0
sane-630,2.0,-0.008862433862433905,-0.03858465608465611,30.0,0.0,4.0,1733.0
sane-630,3.0,-0.009803921568627416,0.05392156862745101,17.0,1.0,3.0,2048.0
sane-630,4.0,-0.007575757575757569,0.012436868686868663,22.0,3.0,1.0,5012.0
sane-631,1.0,-0.001608187134502892,-0.028070175438596467,19.0,1.0,3.0,2257.0
sane-631,2.0,-0.10964912280701755,-0.008771929824561375,19.0,0.0,4.0,2009.0
sane-631,3.0,-0.040229885057471326,-0.02558839627805143,29.0,2.0,2.0,2294.0
sane-631,4.0,0.02083333333333326,-0.041666666666666685,8.0,3.0,1.0,3779.0
sane-632,1.0,-0.05466524216524221,-0.047364672364672455,18.0,1.0,3.0,2582.0
sane-632,2.0,0.002777777777777879,0.05277777777777781,15.0,0.0,4.0,2483.0
sane-632,3.0,0.08782679738562094,0.017606209150326846,17.0,3.0,1.0,3587.0
sane-632,4.0,0.01893939393939381,0.030303030303030276,22.0,2.0,2.0,2944.0
sane-633,1.0,-0.09197289452971269,-0.04666900334513974,22.0,0.0,4.0,2038.0
sane-633,2.0,0.08796296296296291,0.06018518518518512,9.0,3.0,1.0,4158.0
sane-633,3.0,0.03583333333333327,-0.003333333333333355,25.0,2.0,2.0,2817.0
sane-633,4.0,-0.08396464646464652,0.0031565656565656353,22.0,1.0,3.0,2816.0
sane-634,1.0,0.008928571428571397,-0.02306547619047622,28.0,3.0,1.0,4073.0
sane-634,2.0,0.014880952380952328,0.038690476190476164,14.0,2.0,2.0,3576.0
sane-634,3.0,0.04786670201143883,0.07489481955125221,45.0,0.0,4.0,898.0
sane-634,4.0,-0.08026315789473687,-0.06140350877192979,19.0,1.0,3.0,2489.0
sane-635,1.0,0.08151557724539082,0.008859250221827764,28.0,0.0,4.0,1053.0
sane-635,2.0,-0.022853535353535348,-0.011363636363636354,22.0,2.0,2.0,3077.0
sane-635,3.0,-0.0691526610644258,-0.022000466853408063,21.0,1.0,3.0,2254.0
sane-635,4.0,0.07222222222222219,0.07222222222222219,5.0,3.0,1.0,5552.0
sane-636,1.0,-0.06375000000000003,-0.04124999999999995,10.0,0.0,4.0,2021.0
sane-636,2.0,-0.02083333333333337,0.002136752136752129,13.0,1.0,3.0,2448.0
sane-636,3.0,-0.003703703703703709,0.025000000000000022,15.0,2.0,2.0,2836.0
sane-636,4.0,0.07845238095238083,-0.009047619047619193,10.0,3.0,1.0,5885.0
sane-637,1.0,-0.07407407407407413,0.0,18.0,3.0,1.0,3936.0
sane-637,2.0,0.0367816091954023,0.03711001642036127,29.0,1.0,3.0,2473.0
sane-637,3.0,-0.07532051282051283,-0.12110805860805868,26.0,2.0,2.0,3344.0
sane-637,4.0,-0.05748456790123457,-0.028086419753086456,36.0,0.0,4.0,0.0
sane-638,1.0,-0.13586229946524064,-0.13299910873440285,20.0,0.0,4.0,1264.0
sane-638,2.0,-0.023963895245359856,-0.09754004576659042,19.0,2.0,2.0,4015.0
sane-638,3.0,-0.09317129629629634,0.03877314814814814,18.0,1.0,3.0,3664.0
sane-638,4.0,0.006578947368421018,0.03508771929824572,19.0,3.0,1.0,4016.0
sane-639,1.0,0.19166666666666665,-0.05833333333333329,5.0,1.0,3.0,2960.0
sane-639,2.0,-0.009275793650793673,-0.01666666666666672,20.0,3.0,1.0,3303.0
sane-639,3.0,-0.058950617283950624,-0.052314814814814814,27.0,0.0,4.0,0.0
sane-639,4.0,-0.0897435897435897,0.15384615384615385,13.0,2.0,2.0,3069.0
sane-640,1.0,0.08444444444444443,-0.023333333333333373,25.0,0.0,4.0,208.0
sane-640,2.0,0.14713541666666663,-0.03125,16.0,3.0,1.0,5662.0
sane-640,3.0,-0.02101337448559676,0.057047325102880575,27.0,1.0,3.0,2116.0
sane-640,4.0,-0.000862663906142147,0.04106280193236711,23.0,2.0,2.0,4373.0
sane-641,1.0,0.11458333333333337,0.00810185185185186,18.0,2.0,2.0,3063.0
sane-641,2.0,-0.06633333333333336,-0.04999999999999999,25.0,0.0,4.0,715.0
sane-641,3.0,0.06125000000000003,0.0029166666666666785,25.0,3.0,1.0,3607.0
sane-641,4.0,0.07057884629840638,0.03340593546740733,40.0,1.0,3.0,2773.0
sane-642,1.0,-0.09666666666666673,-0.011111111111111127,15.0,1.0,3.0,97.0
sane-642,2.0,-0.03834598355471225,-0.055977229601518075,17.0,3.0,1.0,7576.0
sane-642,3.0,0.041053921568627416,-0.022263071895424813,17.0,2.0,2.0,3989.0
sane-642,4.0,-0.0092592592592593,0.02546296296296291,18.0,0.0,4.0,0.0
sane-643,1.0,0.02833333333333332,0.0527777777777777,25.0,2.0,2.0,2506.0
sane-643,2.0,-0.09489405270655271,-0.04257923789173784,24.0,0.0,4.0,947.0
sane-643,3.0,-0.05208333333333337,-0.0078125,16.0,1.0,3.0,2384.0
sane-643,4.0,0.01388888888888884,0.036111111111111205,15.0,3.0,1.0,5190.0
sane-644,1.0,0.046052631578947234,0.018421052631578894,19.0,0.0,4.0,0.0
sane-644,2.0,0.01302083333333326,-0.057291666666666685,16.0,2.0,2.0,3174.0
sane-644,3.0,-0.01302083333333337,0.0,16.0,1.0,3.0,2847.0
sane-644,4.0,0.00708333333333333,0.009930555555555443,20.0,3.0,1.0,4182.0
sane-645,1.0,0.07738095238095244,0.06845238095238104,14.0,3.0,1.0,3615.0
sane-645,2.0,0.037567287784679104,0.005784449045318607,15.0,1.0,3.0,2315.0
sane-645,3.0,-0.0652006172839506,-0.046296296296296224,18.0,0.0,4.0,2288.0
sane-645,4.0,-0.08543192918192916,-0.09031593406593408,13.0,2.0,2.0,3362.0
sane-646,1.0,0.0442974149388623,-0.06674225810738971,16.0,1.0,3.0,2783.0
sane-646,2.0,0.03188131313131315,0.07165404040404044,22.0,0.0,4.0,0.0
sane-646,3.0,-0.020061728395061706,0.030864197530864224,9.0,2.0,2.0,4107.0
sane-646,4.0,0.02450980392156865,-0.024509803921568596,17.0,3.0,1.0,4429.0
sane-647,1.0,-0.04473586309523814,-0.03965773809523809,32.0,0.0,4.0,0.0
sane-647,2.0,0.023284313725490113,0.07352941176470584,17.0,1.0,3.0,1212.0
sane-647,3.0,0.06510416666666674,0.02083333333333326,16.0,3.0,1.0,6590.0
sane-647,4.0,-0.023550724637681153,0.005434782608695565,23.0,2.0,2.0,1983.0
sane-648,1.0,-0.012222222222222301,-0.003333333333333355,25.0,0.0,4.0,1243.0
sane-648,2.0,-0.029761904761904767,0.0535714285714286,14.0,3.0,1.0,3760.0
sane-648,3.0,-0.03231837606837612,-0.008173076923076894,26.0,2.0,2.0,3481.0
sane-648,4.0,-0.06997863247863251,0.024038461538461564,13.0,1.0,3.0,3196.0
sane-649,1.0,-0.007465277777777779,-0.03935185185185186,24.0,1.0,3.0,1858.0
sane-649,2.0,0.058625730994151914,0.006725146198830467,19.0,3.0,1.0,5137.0
sane-649,3.0,0.01201388888888888,0.01329861111111108,40.0,0.0,4.0,1501.0
sane-649,4.0,0.04640151515151514,-0.06581439393939398,22.0,2.0,2.0,4002.0
sane-650,1.0,-0.06336805555555558,0.0026041666666666297,24.0,2.0,2.0,3849.0
sane-650,2.0,-0.032352941176470584,0.025757575757575646,17.0,1.0,3.0,3105.0
sane-650,3.0,0.033796296296296324,0.0,21.0,0.0,4.0,648.0
sane-650,4.0,-0.03935185185185186,0.01388888888888884,24.0,3.0,1.0,4795.0
sane-651,1.0,-0.00017361111111108274,-0.055208333333333304,16.0,3.0,1.0,3513.0
sane-651,2.0,0.01931874751095175,-0.02781760254878546,24.0,1.0,3.0,2993.0
sane-651,3.0,0.01736111111111105,-0.03472222222222221,16.0,2.0,2.0,3065.0
sane-651,4.0,-0.041666666666666685,0.046875,16.0,0.0,4.0,2898.0
sane-652,1.0,0.07412280701754381,0.04780701754385963,19.0,2.0,2.0,2231.0
sane-652,2.0,0.028846153846153855,0.019230769230769273,13.0,3.0,1.0,5132.0
sane-652,3.0,-0.06313813813813818,-0.019369369369369394,37.0,0.0,4.0,0.0
sane-652,4.0,0.025060386473430007,-0.02294685990338169,23.0,1.0,3.0,2149.0
sane-653,1.0,0.04843750000000002,-0.045703124999999956,16.0,3.0,1.0,4475.0
sane-653,2.0,-0.06190476190476191,0.07683150183150178,26.0,0.0,4.0,0.0
sane-653,3.0,-0.028985507246376774,0.010869565217391353,23.0,2.0,2.0,3402.0
sane-653,4.0,-0.03140782828282834,0.021527777777777812,22.0,1.0,3.0,2405.0
sane-654,1.0,0.012499999999999956,0.025000000000000022,10.0,2.0,2.0,3048.0
sane-654,2.0,0.0502727661112754,-0.019986416466747814,21.0,3.0,1.0,5178.0
sane-654,3.0,0.01232078853046592,-0.02800179211469539,31.0,1.0,3.0,1702.0
sane-654,4.0,0.012867647058823484,0.04350490196078427,34.0,0.0,4.0,0.0
sane-655,1.0,-0.04017857142857145,0.06051587301587302,14.0,3.0,1.0,3474.0
sane-655,2.0,0.03530092592592593,-0.057870370370370405,24.0,0.0,4.0,2213.0
sane-655,3.0,0.07214912280701768,-0.07646198830409351,10.0,1.0,3.0,3123.0
sane-655,4.0,0.009615384615384692,0.08974358974358976,13.0,2.0,2.0,3206.0
sane-656,1.0,-0.03720238095238093,-0.03869047619047622,14.0,1.0,3.0,2729.0
sane-656,2.0,-0.09330808080808078,-0.07988215488215489,15.0,2.0,2.0,3592.0
sane-656,3.0,-0.03858024691358031,-0.04783950617283955,27.0,3.0,1.0,3973.0
sane-656,4.0,0.011011904761904723,0.07916666666666661,14.0,0.0,4.0,1540.0
sane-657,1.0,-0.019607843137254832,-0.06617647058823528,17.0,0.0,4.0,845.0
sane-657,2.0,0.059523809523809534,-0.006944444444444475,14.0,1.0,3.0,2273.0
sane-657,3.0,0.08983516483516485,0.010439560439560402,26.0,2.0,2.0,3203.0
sane-657,4.0,-0.03313577586206895,-0.029415537766830813,16.0,3.0,1.0,3298.0
sane-658,1.0,0.024801587301587324,-0.049107142857142794,28.0,0.0,4.0,491.0
sane-658,2.0,0.008547008547008517,-0.09829059829059827,13.0,1.0,3.0,2295.0
sane-658,3.0,-0.1608796296296297,0.03125,12.0,3.0,1.0,6408.0
sane-658,4.0,-0.011538461538461497,-0.036217948717948756,13.0,2.0,2.0,2480.0
sane-659,1.0,-0.00347222222222221,-0.06510416666666669,16.0,1.0,3.0,1855.0
sane-659,2.0,-0.04518733850129203,0.07115633074935401,43.0,0.0,4.0,1298.0
sane-659,3.0,0.09722222222222221,0.023611111111111138,21.0,3.0,1.0,5991.0
sane-659,4.0,-0.10218253968253971,-0.01736111111111116,21.0,2.0,2.0,2600.0
sane-660,1.0,0.03749999999999998,0.07453703703703718,15.0,2.0,2.0,2180.0
sane-660,2.0,-0.024176954732510303,0.08333333333333337,27.0,3.0,1.0,6758.0
sane-660,3.0,0.028703703703703676,-0.0027777777777777124,15.0,1.0,3.0,1621.0
sane-660,4.0,-0.09530392237593327,-0.00522272740343388,44.0,0.0,4.0,1081.0
sane-661,1.0,-0.024691358024691357,-0.09027777777777779,18.0,3.0,1.0,5113.0
sane-661,2.0,0.04265873015873012,0.014880952380952328,21.0,1.0,3.0,2051.0
sane-661,3.0,0.009961685823754673,-0.05704022988505747,29.0,2.0,2.0,2249.0
sane-661,4.0,0.06944444444444442,0.07870370370370372,9.0,0.0,4.0,1746.0
sane-662,1.0,-0.06912055335968387,-0.10226449275362326,10.0,3.0,1.0,4256.0
sane-662,2.0,0.021296296296296258,-0.04074074074074069,15.0,0.0,4.0,0.0
sane-662,3.0,0.028604497354497327,0.029596560846560926,21.0,1.0,3.0,2982.0
sane-662,4.0,-0.025000000000000022,0.025362318840579712,23.0,2.0,2.0,3052.0
sane-663,1.0,-0.07599206349206339,-0.026587301587301604,21.0,3.0,1.0,3719.0
sane-663,2.0,-0.06458333333333333,-0.05208333333333337,10.0,2.0,2.0,3570.0
sane-663,3.0,-0.061111111111111116,0.023333333333333317,25.0,1.0,3.0,2355.0
sane-663,4.0,-0.029166666666666674,0.054600694444444375,32.0,0.0,4.0,1654.0
sane-664,1.0,0.00427295918367343,0.023795351473922866,28.0,1.0,3.0,0.0
sane-664,2.0,0.11879807692307698,0.03322115384615387,20.0,0.0,4.0,0.0
sane-664,3.0,0.08578431372549022,0.07794117647058829,17.0,3.0,1.0,5483.0
sane-664,4.0,-0.07899305555555558,-0.006944444444444475,24.0,2.0,2.0,4823.0
sane-665,1.0,0.0010683760683760646,0.07692307692307687,13.0,3.0,1.0,4732.0
sane-665,2.0,-0.027879901960784326,0.021854575163398726,24.0,0.0,4.0,0.0
sane-665,3.0,-0.041319444444444464,-0.06006944444444445,12.0,2.0,2.0,3666.0
sane-665,4.0,0.03844086021505366,0.030779569892473102,31.0,1.0,3.0,1089.0
sane-666,1.0,-0.011363636363636465,0.022727272727272707,22.0,2.0,2.0,3880.0
sane-666,2.0,-0.024509803921568707,0.0,17.0,0.0,4.0,2027.0
sane-666,3.0,0.002182539682539786,0.13273809523809532,15.0,1.0,3.0,2461.0
sane-666,4.0,-0.000694444444444442,-0.023611111111111083,20.0,3.0,1.0,4212.0
sane-667,1.0,0.04828722002635044,0.034782608695652195,23.0,1.0,3.0,2462.0
sane-667,2.0,-0.018229166666666685,-0.02864583333333337,16.0,3.0,1.0,3778.0
sane-667,3.0,0.03472222222222221,-0.04861111111111116,12.0,0.0,4.0,1577.0
sane-667,4.0,-0.11944444444444441,0.008333333333333304,15.0,2.0,2.0,2800.0
sane-668,1.0,-0.035135582010582034,0.0166170634920636,24.0,2.0,2.0,3834.0
sane-668,2.0,0.060137085137085045,-0.021735209235209274,21.0,1.0,3.0,2077.0
sane-668,3.0,0.0009645061728394966,0.03153602596849725,18.0,3.0,1.0,3990.0
sane-668,4.0,-0.01704545454545453,0.008838383838383757,33.0,0.0,4.0,1143.0
sane-669,1.0,0.009615384615384581,0.0608974358974359,13.0,1.0,3.0,2768.0
sane-669,2.0,-0.0841269841269841,0.023015873015872934,35.0,0.0,4.0,0.0
sane-669,3.0,0.04425313603702363,-0.06898215808062352,17.0,2.0,2.0,4232.0
sane-669,4.0,0.03205128205128205,0.03044871794871795,13.0,3.0,1.0,4568.0
sane-670,1.0,-0.04934210526315791,-0.016447368421052655,19.0,1.0,3.0,2797.0
sane-670,2.0,0.0234649122807018,-0.081453634085213,35.0,0.0,4.0,1216.0
sane-670,3.0,-0.09539473684210525,-0.002192982456140413,19.0,3.0,1.0,4320.0
sane-670,4.0,-0.02859477124183002,-0.0008169934640522847,17.0,2.0,2.0,3027.0
sane-671,1.0,0.03902116402116396,-0.01366843033509696,27.0,2.0,2.0,2337.0
sane-671,2.0,0.12301587301587313,0.03373015873015872,20.0,3.0,1.0,5721.0
sane-671,3.0,-0.020061728395061762,-0.04938271604938266,27.0,0.0,4.0,0.0
sane-671,4.0,-0.007440476190476164,0.1314484126984128,14.0,1.0,3.0,2101.0
sane-672,1.0,0.07555035903250185,0.0537485827664399,28.0,1.0,3.0,1823.0
sane-672,2.0,-0.13020833333333337,0.10416666666666663,8.0,3.0,1.0,4439.0
sane-672,3.0,0.03496201236439256,0.015314969635252362,23.0,2.0,2.0,3716.0
sane-672,4.0,0.03273809523809523,0.06557539682539681,28.0,0.0,4.0,835.0
sane-673,1.0,0.00738224637681173,0.054121376811594235,23.0,1.0,3.0,1513.0
sane-673,2.0,0.03689274148901478,-0.0449514064265617,35.0,0.0,4.0,665.0
sane-673,3.0,-0.004960317460317443,-0.038690476190476164,21.0,3.0,1.0,6052.0
sane-673,4.0,-0.005766369047619013,-0.04154265873015872,28.0,2.0,2.0,2130.0
sane-674,1.0,0.06874999999999998,-0.012500000000000011,20.0,3.0,1.0,4051.0
sane-674,2.0,-0.006628787878787845,0.02556818181818188,22.0,2.0,2.0,3262.0
sane-674,3.0,-0.11458333333333337,-0.0625,8.0,1.0,3.0,2576.0
sane-674,4.0,-0.06521739130434784,-0.042753623188405754,23.0,0.0,4.0,1691.0
sane-675,1.0,0.0438166494668043,-0.025670794633642968,19.0,1.0,3.0,2652.0
sane-675,2.0,-0.12215909090909088,-0.06534090909090912,22.0,2.0,2.0,3606.0
sane-675,3.0,0.04567307692307687,-0.04551282051282052,26.0,0.0,4.0,1137.0
sane-675,4.0,-0.06489898989898985,-0.03459595959595968,11.0,3.0,1.0,4296.0
sane-676,1.0,-0.03880808171221711,-0.08324307793292762,21.0,2.0,2.0,3141.0
sane-676,2.0,0.04166666666666663,0.06862745098039214,17.0,3.0,1.0,4009.0
sane-676,3.0,0.015466531440162301,-0.01974306964164979,29.0,0.0,4.0,2619.0
sane-676,4.0,0.07083333333333341,-0.04583333333333339,10.0,1.0,3.0,2888.0
sane-677,1.0,0.0816287878787878,0.06212121212121213,22.0,3.0,1.0,3543.0
sane-677,2.0,-0.030503832587165935,-0.024158300547189426,27.0,1.0,3.0,2207.0
sane-677,3.0,-0.014660493827160392,0.01620370370370372,18.0,2.0,2.0,2939.0
sane-677,4.0,0.006172839506172867,0.01620370370370372,18.0,0.0,4.0,0.0
sane-678,1.0,-0.006628787878787901,-0.03061868686868685,22.0,3.0,1.0,3219.0
sane-678,2.0,0.010233918128654929,-0.05847953216374269,19.0,1.0,3.0,2704.0
sane-678,3.0,-0.020173453996983337,0.01489441930618407,17.0,0.0,4.0,2349.0
sane-678,4.0,0.0399981725146199,0.0423543233082706,40.0,2.0,2.0,3042.0
sane-679,1.0,-0.04458333333333331,0.03041666666666676,10.0,3.0,1.0,3970.0
sane-679,2.0,-0.04419191919191928,-0.017466329966330074,18.0,2.0,2.0,3549.0
sane-679,3.0,-0.022702589807853002,0.02115705931495404,15.0,1.0,3.0,3277.0
sane-679,4.0,0.08578431372549011,0.08088235294117652,17.0,0.0,4.0,1023.0
sane-680,1.0,0.07175925925925919,0.04365079365079361,21.0,3.0,1.0,3315.0
sane-680,2.0,0.01681121166415267,0.04179235796882841,17.0,2.0,2.0,3281.0
sane-680,3.0,0.07491582491582494,-0.05555555555555558,18.0,0.0,4.0,2322.0
sane-680,4.0,-0.01708333333333334,-0.014305555555555571,20.0,1.0,3.0,2926.0
sane-681,1.0,-0.028906250000000078,-0.015364583333333348,24.0,1.0,3.0,2388.0
sane-681,2.0,-0.0030627193406098097,-0.009562445667922248,21.0,3.0,1.0,2951.0
sane-681,3.0,0.06628787878787878,0.022727272727272707,22.0,2.0,2.0,2409.0
sane-681,4.0,-0.03240740740740744,0.02314814814814825,9.0,0.0,4.0,2085.0
sane-682,1.0,-0.0964371980676329,-0.06696859903381652,23.0,1.0,3.0,3307.0
sane-682,2.0,0.1336945727731963,-0.0682347660578847,19.0,3.0,1.0,4364.0
sane-682,3.0,0.04734848484848486,0.03409090909090906,22.0,2.0,2.0,3590.0
sane-682,4.0,-0.06313131313131315,-0.0006313131313131493,22.0,0.0,4.0,0.0
sane-683,1.0,0.0625,0.03333333333333344,10.0,3.0,1.0,4579.0
sane-683,2.0,-0.003623188405797062,0.046739130434782616,23.0,1.0,3.0,2186.0
sane-683,3.0,-0.04677083333333343,-0.06395833333333345,40.0,0.0,4.0,1429.0
sane-683,4.0,0.12456521739130433,0.0671739130434783,23.0,2.0,2.0,3472.0
sane-684,1.0,0.09143921796360821,0.0017238399424810424,28.0,3.0,1.0,4354.0
sane-684,2.0,-0.0257246376811594,-0.02028985507246367,23.0,1.0,3.0,1766.0
sane-684,3.0,-0.016316316316316304,0.008633633633633564,15.0,2.0,2.0,2249.0
sane-684,4.0,-0.09659090909090917,-0.0246212121212121,22.0,0.0,4.0,0.0
sane-685,1.0,-0.06273342670401494,0.018382352941176516,14.0,3.0,1.0,4081.0
sane-685,2.0,-0.060827850877193,-0.048339138286893735,20.0,2.0,2.0,3685.0
sane-685,3.0,-0.14583333333333326,0.03935185185185186,18.0,1.0,3.0,2608.0
sane-685,4.0,0.07058080808080802,-0.005176767676767724,33.0,0.0,4.0,703.0
sane-686,1.0,0.03038968112497531,0.0456897405426816,18.0,3.0,1.0,5723.0
sane-686,2.0,-0.043350168350168417,-0.06944444444444442,33.0,1.0,3.0,2462.0
sane-686,3.0,-0.04403794037940384,0.00497967479674799,41.0,0.0,4.0,0.0
sane-686,4.0,-0.025625000000000064,0.024375000000000036,20.0,2.0,2.0,2530.0
sane-687,1.0,-0.10046296296296298,-0.1393518518518519,18.0,1.0,3.0,2794.0
sane-687,2.0,-0.04036458333333337,0.03255208333333326,16.0,0.0,4.0,0.0
sane-687,3.0,0.08740530303030303,-0.001609848484848464,22.0,2.0,2.0,2840.0
sane-687,4.0,-0.06666666666666671,-0.08333333333333337,5.0,3.0,1.0,4314.0
sane-688,1.0,-0.04256272401433692,0.024385560675883267,31.0,2.0,2.0,3358.0
sane-688,2.0,0.09207808123249295,0.0723827030812324,14.0,3.0,1.0,6128.0
sane-688,3.0,0.10387931034482745,0.08893678160919538,29.0,1.0,3.0,644.0
sane-688,4.0,0.05015432098765438,0.0712962962962963,18.0,0.0,4.0,568.0
sane-689,1.0,0.046875,-0.010416666666666685,8.0,3.0,1.0,3479.0
sane-689,2.0,0.06481481481481488,0.040740740740740744,18.0,1.0,3.0,1964.0
sane-689,3.0,0.13299778244631189,-0.006748949579831909,28.0,2.0,2.0,2836.0
sane-689,4.0,0.022841880341880394,0.039465811965812,26.0,0.0,4.0,1087.0
sane-690,1.0,0.07280883367839885,0.02175729178017516,23.0,3.0,1.0,4774.0
sane-690,2.0,0.05326354679802947,0.038279967159277506,29.0,2.0,2.0,3060.0
sane-690,3.0,-0.09375,-0.04166666666666663,16.0,0.0,4.0,2485.0
sane-690,4.0,-0.06481481481481483,0.04166666666666663,9.0,1.0,3.0,2501.0
sane-691,1.0,-0.06344696969696967,0.0018939393939393367,22.0,1.0,3.0,1902.0
sane-691,2.0,-0.07638888888888884,-0.041666666666666685,12.0,2.0,2.0,2482.0
sane-691,3.0,0.005208333333333259,-0.09424603174603174,28.0,0.0,4.0,1659.0
sane-691,4.0,0.009251165501165448,-0.04504176379176378,13.0,3.0,1.0,4423.0
sane-692,1.0,0.06251827485380113,-0.007291666666666752,38.0,0.0,4.0,1275.0
sane-692,2.0,0.025974025974025983,-0.0625,22.0,3.0,1.0,4252.0
sane-692,3.0,0.012059082892416195,0.027271883412234188,27.0,1.0,3.0,2262.0
sane-692,4.0,-0.026960784313725505,-0.056372549019607865,17.0,2.0,2.0,2930.0
sane-693,1.0,-0.030172413793103536,-0.0035919540229885083,29.0,0.0,4.0,2118.0
sane-693,2.0,0.07291666666666663,0.10416666666666663,8.0,3.0,1.0,4094.0
sane-693,3.0,0.0,-0.041666666666666685,18.0,2.0,2.0,2957.0
sane-693,4.0,-0.07601449275362321,-0.032173913043478275,25.0,1.0,3.0,2564.0
sane-694,1.0,0.06365740740740744,0.11574074074074081,24.0,0.0,4.0,312.0
sane-694,2.0,0.00868055555555558,0.015625,16.0,2.0,2.0,3359.0
sane-694,3.0,0.06556245686680473,-0.047670807453416175,23.0,1.0,3.0,2988.0
sane-694,4.0,0.04375000000000007,0.02777777777777779,24.0,3.0,1.0,5035.0
sane-695,1.0,0.01544117647058818,-0.0490740740740741,51.0,1.0,3.0,1738.0
sane-695,2.0,0.02083333333333326,0.0,20.0,3.0,1.0,5502.0
sane-695,3.0,-0.02222222222222231,-0.027083333333333404,20.0,0.0,4.0,1501.0
sane-695,4.0,-0.029947916666666685,-0.06119791666666663,16.0,2.0,2.0,2964.0
sane-696,1.0,-0.0399014778325123,0.02647783251231528,29.0,1.0,3.0,2736.0
sane-696,2.0,0.0,0.04166666666666663,6.0,3.0,1.0,6005.0
sane-696,3.0,-0.08333333333333337,-0.04545454545454547,11.0,0.0,4.0,0.0
sane-696,4.0,0.04583333333333339,0.08750000000000013,8.0,2.0,2.0,2919.0
sane-697,1.0,-0.07314814814814813,-0.05092592592592593,15.0,3.0,1.0,5659.0
sane-697,2.0,-0.06057098765432101,-0.02662037037037046,9.0,1.0,3.0,2564.0
sane-697,3.0,0.04907407407407405,-0.011111111111111127,30.0,2.0,2.0,3928.0
sane-697,4.0,-0.04759259259259263,-0.0642592592592593,15.0,0.0,4.0,827.0
sane-698,1.0,0.10680076628352486,0.021072796934865856,29.0,1.0,3.0,2793.0
sane-698,2.0,-0.054670807453416126,0.0059503105590063,25.0,0.0,4.0,2263.0
sane-698,3.0,-0.059027777777777846,0.01388888888888895,12.0,2.0,2.0,3829.0
sane-698,4.0,0.04292929292929293,-0.055555555555555525,11.0,3.0,1.0,3900.0
sane-699,1.0,-0.038375339937839925,0.018028846153846034,16.0,2.0,2.0,3292.0
sane-699,2.0,-0.16796875,-0.003298611111111127,16.0,3.0,1.0,3547.0
sane-699,3.0,0.13749999999999996,-0.06458333333333338,20.0,0.0,4.0,0.0
sane-699,4.0,-0.011361111111111155,-0.05394444444444446,50.0,1.0,3.0,2515.0
sane-700,1.0,0.09502923976608191,0.016081871345029253,19.0,3.0,1.0,5796.0
sane-700,2.0,0.06874999999999998,0.04166666666666663,20.0,2.0,2.0,2382.0
sane-700,3.0,-0.06469017094017099,0.031997863247863245,26.0,1.0,3.0,2053.0
sane-700,4.0,-0.051736111111111094,-0.03437499999999999,16.0,0.0,4.0,1333.0
sane-701,1.0,-0.021929824561403466,0.04385964912280704,19.0,2.0,2.0,3613.0
sane-701,2.0,0.01822916666666663,-0.01302083333333337,16.0,1.0,3.0,2707.0
sane-701,3.0,-0.04433760683760679,0.047008547008547064,26.0,0.0,4.0,438.0
sane-701,4.0,-0.053819444444444475,-0.034722222222222265,24.0,3.0,1.0,4164.0
