experiment,controller_type,seat,mean_delta_v_executed,mean_regret,n_decisions,game_index
greedy_script,greedy_script,3.0,111.88901833046695,13.712805962256127,57.0,87
greedy_script,greedy_script,4.0,126.42206049511981,86.51919948734304,58.0,87
greedy_script,greedy_script,1.0,141.85697804282486,56.180799232416966,61.0,88
greedy_script,greedy_script,2.0,6.733566441247643,29.408481588039223,64.0,88
greedy_script,greedy_script,3.0,64.88295223003526,30.478872342017343,56.0,88
greedy_script,greedy_script,4.0,18.092984057833377,76.1195970541137,56.0,88
greedy_script,greedy_script,1.0,31.67957546417726,108.6124633689772,68.0,89
greedy_script,greedy_script,2.0,18.75647572305154,37.31093284302051,56.0,89
greedy_script,greedy_script,3.0,127.29459827307313,27.161546089253836,62.0,89
greedy_script,greedy_script,4.0,76.13473737076431,56.96693248344456,56.0,89
greedy_script,greedy_script,1.0,33.89897900263144,12.732886910175646,56.0,90
greedy_script,greedy_script,2.0,59.24687684512367,29.696421975778797,62.0,90
greedy_script,greedy_script,3.0,74.26029393193956,27.714089572953064,60.0,90
greedy_script,greedy_script,4.0,-0.7946898270015321,53.211418350072954,57.0,90
greedy_script,greedy_script,1.0,23.862788051519278,35.005281010553794,63.0,91
greedy_script,greedy_script,2.0,41.982784267507284,11.786029653839273,58.0,91
greedy_script,greedy_script,3.0,55.002609365726876,48.693431986028536,60.0,91
greedy_script,greedy_script,4.0,-15.882991175998345,71.45252513448598,56.0,91
greedy_script,greedy_script,1.0,107.80369919624054,11.897680116081919,60.0,92
greedy_script,greedy_script,2.0,111.7982084657835,50.65467577694804,57.0,92
greedy_script,greedy_script,3.0,29.245245362568777,30.438755973213727,57.0,92
greedy_script,greedy_script,4.0,15.402092478916032,51.63907757735314,59.0,92
greedy_script,greedy_script,1.0,113.68931540799318,42.49829182816221,55.0,93
greedy_script,greedy_script,2.0,19.228320468383043,22.149079435491707,63.0,93
greedy_script,greedy_script,3.0,80.00879490985078,30.347316360954974,56.0,93
greedy_script,greedy_script,4.0,7.995215116344939,8.436946107452732,56.0,93
greedy_script,greedy_script,1.0,8.758861932751103,26.017497543456162,68.0,94
greedy_script,greedy_script,2.0,77.0702432281718,21.07084449534462,57.0,94
greedy_script,greedy_script,3.0,51.97244131179118,41.30389994880334,61.0,94
greedy_script,greedy_script,4.0,31.291126061241183,19.311711586960435,57.0,94
greedy_script,greedy_script,1.0,91.0654780761048,57.723471705911436,58.0,95
greedy_script,greedy_script,2.0,35.62188499713872,39.33672870023298,58.0,95
greedy_script,greedy_script,3.0,44.87605990314766,10.867872156557572,57.0,95
greedy_script,greedy_script,4.0,27.489188104572975,40.904738863258665,56.0,95
greedy_script,greedy_script,1.0,51.0116211574584,24.301602852196122,59.0,96
greedy_script,greedy_script,2.0,50.64159134080988,30.209429328245612,57.0,96
greedy_script,greedy_script,3.0,39.90830310880396,32.251216854608614,56.0,96
greedy_script,greedy_script,4.0,15.092678264972687,85.93969246589072,57.0,96
greedy_script,greedy_script,1.0,31.42279346071506,10.893487218801123,57.0,97
greedy_script,greedy_script,2.0,10.611441367449908,44.46232459472655,63.0,97
greedy_script,greedy_script,3.0,108.24522939956627,17.85639828543155,51.0,97
greedy_script,greedy_script,4.0,-6.429653801319325,47.174045422885406,75.0,97
greedy_script,greedy_script,1.0,147.5729820091216,30.706156939393292,58.0,98
greedy_script,greedy_script,2.0,27.093253083083624,19.867474640681586,55.0,98
greedy_script,greedy_script,3.0,88.52944036763394,47.79781003852801,62.0,98
greedy_script,greedy_script,4.0,-8.316405321891745,77.60643808578997,55.0,98
greedy_script,greedy_script,1.0,18.551737096705946,16.371946282793026,67.0,99
greedy_script,greedy_script,2.0,147.58804713054454,30.200247897185363,61.0,99
greedy_script,greedy_script,3.0,25.608777038105963,51.24942594622802,66.0,99
greedy_script,greedy_script,4.0,43.228057622215175,40.21996683229405,59.0,99
